iat,frame_size,src_mac_known,payload_entropy
0.005697011947631836,60,True,-0.0
0.0024209022521972656,60,True,-0.0
0.006963968276977539,60,True,-0.0
0.0006310939788818359,60,True,-0.0
0.005961894989013672,60,True,-0.0
0.001961231231689453,60,True,-0.0
0.00738978385925293,60,True,-0.0
0.0008912086486816406,60,True,-0.0
0.003083944320678711,60,True,-0.0
0.0063779354095458984,60,True,-0.0
0.0016219615936279297,60,True,-0.0
0.005254983901977539,60,True,-0.0
0.003328084945678711,60,True,-0.0
0.008455991744995117,60,True,-0.0
0.00043487548828125,60,True,-0.0
0.004159212112426758,60,True,-0.0
0.0032308101654052734,60,True,-0.0
0.005153179168701172,60,True,-0.0
0.002959012985229492,60,True,-0.0
0.004957914352416992,60,True,-0.0
0.0034859180450439453,60,True,-0.0
0.00528717041015625,60,True,-0.0
0.0040760040283203125,60,True,-0.0
0.004181861877441406,60,True,-0.0
0.003991127014160156,60,True,-0.0
0.002605915069580078,60,True,-0.0
0.0027151107788085938,60,True,-0.0
0.0060999393463134766,60,True,-0.0
0.0009319782257080078,60,True,-0.0
0.005966901779174805,60,True,-0.0
0.005769968032836914,60,True,-0.0
0.0027551651000976562,60,True,-0.0
0.0028188228607177734,60,True,-0.0
0.003493070602416992,60,True,-0.0
0.0058939456939697266,60,True,-0.0
0.0019571781158447266,60,True,-0.0
0.004492998123168945,60,True,-0.0
0.006270885467529297,60,True,-0.0
0.0005121231079101562,60,True,-0.0
0.004314899444580078,60,True,-0.0
0.0034971237182617188,60,True,-0.0
0.0056819915771484375,60,True,-0.0
0.003863811492919922,60,True,-0.0
0.00450897216796875,60,True,-0.0
0.0038650035858154297,60,True,-0.0
0.0030641555786132812,60,True,-0.0
0.004765033721923828,60,True,-0.0
0.004766941070556641,60,True,-0.0
0.0022420883178710938,60,True,-0.0
0.006593942642211914,60,True,-0.0
0.001191854476928711,60,True,-0.0
0.010398149490356445,60,True,-0.0
0.0007669925689697266,60,True,-0.0
0.0014319419860839844,60,True,-0.0
0.005438089370727539,60,True,-0.0
0.002902984619140625,60,True,-0.0
0.0051729679107666016,60,True,-0.0
0.008913040161132812,60,True,-0.0
0.00043082237243652344,60,True,-0.0
0.0035262107849121094,60,True,-0.0
0.0027239322662353516,60,True,-0.0
0.009326934814453125,60,True,-0.0
0.0006260871887207031,60,True,-0.0
0.0024788379669189453,60,True,-0.0
0.0034630298614501953,60,True,-0.0
0.006941080093383789,60,True,-0.0
0.0004899501800537109,60,True,-0.0
0.0050411224365234375,60,True,-0.0
0.003865957260131836,60,True,-0.0
0.004103899002075195,60,True,-0.0
0.0032939910888671875,60,True,-0.0
0.005972146987915039,60,True,-0.0
0.002110004425048828,60,True,-0.0
0.00783681869506836,60,True,-0.0
0.0002770423889160156,60,True,-0.0
0.004274129867553711,60,True,-0.0
0.0050199031829833984,60,True,-0.0
0.003910064697265625,60,True,-0.0
0.003676891326904297,60,True,-0.0
0.00489497184753418,60,True,-0.0
0.004764080047607422,60,True,-0.0
0.005399942398071289,60,True,-0.0
0.0016210079193115234,60,True,-0.0
0.003620147705078125,60,True,-0.0
0.00385284423828125,60,True,-0.0
0.0044040679931640625,60,True,-0.0
0.004005908966064453,60,True,-0.0
0.005613088607788086,60,True,-0.0
0.0023000240325927734,60,True,-0.0
0.003865957260131836,60,True,-0.0
0.003226041793823242,60,True,-0.0
0.00716090202331543,60,True,-0.0
0.0005409717559814453,60,True,-0.0
0.009983062744140625,60,True,-0.0
0.0003650188446044922,60,True,-0.0
0.0007600784301757812,60,True,-0.0
0.004576921463012695,60,True,-0.0
0.00603795051574707,60,True,-0.0
0.0023391246795654297,60,True,-0.0
0.004628896713256836,60,True,-0.0
0.004405975341796875,60,True,-0.0
0.003715991973876953,60,True,-0.0
0.0047490596771240234,60,True,-0.0
0.004996061325073242,60,True,-0.0
